d_fiscal_year,total,total_constant_2019_dollars
2017-2018,5815952.87,5966299.57
2018-2019,3291304.23,3341208.88
2019-2020,3298557.35,3269210.76
2020-2021,2346638.35,2229406.13
2021-2022,2666937.59,1933137.84
