owner_org,d_fiscal_year,total,total_constant_2019_dollars
atssc-scdata,2018-2019,9487.66,9618.38
atssc-scdata,2019-2020,21070.93,20944.12
atssc-scdata,2020-2021,6277.61,5991.54
atssc-scdata,2021-2022,80256.08,74581.26
cas-satj,2019-2020,11676.67,11582.96
cas-satj,2020-2021,5838.33,5558.57
crtc,2018-2019,20051.32,20380.29
crtc,2019-2020,5185.69,5204.55
dnd-mdn,2019-2020,19692.30,19304.94
dnd-mdn,2020-2021,23750.02,22818.32
ec,2019-2020,11961.62,11947.19
ec,2020-2021,26985.09,25699.56
ec,2021-2022,11970.00,11344.72
lac-bac,2019-2020,25619.87,25304.47
lac-bac,2021-2022,2109.46,1918.07
nfb-onf,2020-2021,66257.51,62841.39
pch,2018-2019,11637.61,11822.35
pch,2019-2020,15513.22,15388.85
pch,2020-2021,119942.67,114637.58
pch,2021-2022,52595.67,49409.16
pco-bcp,2020-2021,24747.00,23471.09
ssc-spc,2019-2020,69227.68,67883.35
ssc-spc,2020-2021,1196795.41,1140994.18
ssc-spc,2021-2022,1196795.41,1119914.52
tsb-bst,2018-2019,11803.32,12021.24
