normalized_vendor_name,original_vendor_name
QUADBRIDGE,QUADBRIDGE INC.
QUADBRIDGE,Quadbridge Inc
QUADBRIDGE,QUADBRIDGE INC
QUADBRIDGE,Quadbridge Inc.
QUADBRIDGE,Quadbridge
