owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,90668.58,92653.48
aafc-aac,2018-2019,216139.88,219062.99
aafc-aac,2019-2020,45739.89,45588.60
aafc-aac,2020-2021,24676.86,24033.88
aafc-aac,2021-2022,31719.61,23599.33
aandc-aadnc,2017-2018,183770.42,188310.86
aandc-aadnc,2018-2019,332349.99,336596.93
aandc-aadnc,2019-2020,199751.17,199332.65
aandc-aadnc,2020-2021,224701.40,219869.91
aandc-aadnc,2021-2022,119174.29,109069.16
cbsa-asfc,2017-2018,9175.80,9431.36
cbsa-asfc,2018-2019,149103.36,151292.68
cbsa-asfc,2019-2020,20790.41,20739.36
cbsa-asfc,2020-2021,25716.87,25176.50
cbsa-asfc,2021-2022,42789.99,35238.05
cfia-acia,2017-2018,164299.93,167476.75
cfia-acia,2018-2019,27512.19,27863.29
cfia-acia,2019-2020,27189.14,27132.09
cfia-acia,2020-2021,27374.24,26799.04
cfia-acia,2021-2022,27428.75,20796.13
chrc-ccdp,2021-2022,12354.74,11411.99
cihr-irsc,2017-2018,10501.00,10782.48
cihr-irsc,2018-2019,9637.90,9762.76
cihr-irsc,2019-2020,863.10,862.70
cpc-cpp,2017-2018,80258.91,82410.29
cpc-cpp,2018-2019,80258.91,81283.13
cpc-cpp,2019-2020,80478.79,80313.95
cpc-cpp,2020-2021,80258.91,78572.49
csa-asc,2017-2018,56816.13,58480.59
csa-asc,2018-2019,2758.94,2785.64
csa-asc,2019-2020,13463.64,13436.06
csa-asc,2020-2021,13426.85,13144.73
csa-asc,2021-2022,10667.91,9687.85
csc-scc,2017-2018,26902.13,27623.17
csc-scc,2018-2019,26778.06,27120.27
csc-scc,2019-2020,79983.21,80000.66
csc-scc,2020-2021,7894.52,7461.99
csc-scc,2021-2022,39424.23,30211.16
csps-efpc,2019-2020,19081.41,19020.17
csps-efpc,2020-2021,6954.10,6807.98
csps-efpc,2021-2022,5525.17,5017.58
dfatd-maecd,2017-2018,354389.20,363888.78
dfatd-maecd,2018-2019,560910.92,568210.22
dfatd-maecd,2019-2020,273848.00,273288.63
dfatd-maecd,2020-2021,272131.51,266413.41
dfatd-maecd,2021-2022,388521.51,295136.64
dfo-mpo,2017-2018,29662.50,30415.05
dfo-mpo,2018-2019,29662.50,30060.72
dfo-mpo,2019-2020,63239.32,63158.74
dfo-mpo,2020-2021,1352863.60,1284096.88
dfo-mpo,2021-2022,806209.53,71769.62
dnd-mdn,2017-2018,2033156.54,2092719.02
ec,2017-2018,67540.73,69351.19
ec,2018-2019,14405.93,14630.07
ec,2019-2020,8235.81,8247.10
ec,2020-2021,39553.55,38722.44
ec,2021-2022,29516.96,8259.47
elections,2017-2018,9235.37,9482.93
elections,2018-2019,99501.77,101243.92
elections,2019-2020,48030.19,47877.47
esdc-edsc,2017-2018,12934.49,13281.21
esdc-edsc,2018-2019,12934.49,13099.55
esdc-edsc,2019-2020,12969.93,12943.36
esdc-edsc,2020-2021,12934.49,12662.71
esdc-edsc,2021-2022,10276.72,9332.59
ic,2017-2018,33899.57,34711.01
ic,2018-2019,44113.23,44695.25
ic,2019-2020,12303.58,12297.97
ic,2020-2021,33899.57,32852.21
ic,2021-2022,63132.25,34303.99
jus,2017-2018,10979.02,11219.11
jus,2018-2019,78780.63,79914.55
jus,2019-2020,117972.42,117741.95
jus,2020-2021,10351.35,10133.84
jus,2021-2022,10351.35,7863.30
nrcan-rncan,2017-2018,8170.05,8409.40
nrcan-rncan,2018-2019,242.36,244.71
nrcan-rncan,2019-2020,44130.60,43989.97
nrcan-rncan,2020-2021,14690.00,14070.46
nrcan-rncan,2021-2022,2945.03,546.25
ocol-clo,2017-2018,89193.65,91113.83
pc,2017-2018,30193.34,31263.52
pc,2019-2020,53849.43,53718.14
pch,2017-2018,98476.58,101116.30
pch,2018-2019,71946.88,72714.63
pch,2019-2020,27302.65,27282.92
