owner_org,d_fiscal_year,total
aafc-aac,2017-2018,90668.57731429464
aafc-aac,2018-2019,216139.8758959172
aafc-aac,2019-2020,45739.890139860145
aafc-aac,2020-2021,24676.861379127204
aandc-aadnc,2017-2018,183770.4183599089
aandc-aadnc,2018-2019,332349.9916400912
aandc-aadnc,2019-2020,199751.16887431694
aandc-aadnc,2020-2021,224701.40035855977
cbsa-asfc,2017-2018,9175.80369672735
cbsa-asfc,2018-2019,149103.35614227084
cbsa-asfc,2019-2020,20790.407151861396
cbsa-asfc,2020-2021,25716.86688918558
cfia-acia,2017-2018,164299.9310335387
cfia-acia,2018-2019,27512.19103353867
cfia-acia,2019-2020,27189.143878131697
cfia-acia,2020-2021,27374.23581267218
cihr-irsc,2017-2018,10501
cihr-irsc,2018-2019,9637.90410958904
cihr-irsc,2019-2020,863.0958904109589
cpc-cpp,2017-2018,80258.90660807292
cpc-cpp,2018-2019,80258.90660807292
cpc-cpp,2019-2020,80478.7940234375
cpc-cpp,2020-2021,80258.90660807292
csa-asc,2017-2018,56816.12605633803
csa-asc,2018-2019,2758.9427463503657
csa-asc,2019-2020,13463.640602189784
csa-asc,2020-2021,13426.854698905112
csc-scc,2017-2018,26902.12671232877
csc-scc,2018-2019,26778.05890410959
csc-scc,2019-2020,79983.21
csc-scc,2020-2021,7894.520547945206
csps-efpc,2019-2020,19081.406744186046
csps-efpc,2020-2021,6954.098837209302
dfatd-maecd,2017-2018,354389.1973490427
dfatd-maecd,2018-2019,560910.916046277
dfatd-maecd,2019-2020,273848.0016658842
dfatd-maecd,2020-2021,272131.5065866085
dfo-mpo,2017-2018,29662.5
dfo-mpo,2018-2019,29662.5
dfo-mpo,2019-2020,63239.31681818182
dfo-mpo,2020-2021,1352863.6031818183
dnd-mdn,2017-2018,2033156.542739726
ec,2017-2018,67540.73
ec,2018-2019,14405.929999999998
ec,2019-2020,8235.808072562359
ec,2020-2021,39553.55192743764
elections,2017-2018,9235.37
elections,2018-2019,99501.76738772818
elections,2019-2020,48030.19420131291
esdc-edsc,2017-2018,12934.489504716983
esdc-edsc,2018-2019,12934.489504716983
esdc-edsc,2019-2020,12969.926462264153
esdc-edsc,2020-2021,12934.489504716983
ic,2017-2018,33899.57276712328
ic,2018-2019,44113.228520301855
ic,2019-2020,12303.578712574848
ic,2020-2021,33899.57276712328
jus,2017-2018,10979.024336399476
jus,2018-2019,78780.62878447135
jus,2019-2020,117972.41672488753
jus,2020-2021,10351.349957155098
nrcan-rncan,2017-2018,8170.054794520548
nrcan-rncan,2018-2019,242.3602693602694
nrcan-rncan,2019-2020,44130.59973063973
nrcan-rncan,2020-2021,14690
ocol-clo,2017-2018,89193.65000000001
pc,2017-2018,30193.335972222223
pc,2019-2020,53849.43
pch,2017-2018,98476.58152866243
pch,2018-2019,71946.87649245266
pch,2019-2020,27302.647960925216
pch,2020-2021,112246.43710756794
pco-bcp,2017-2018,78866.23910958903
pco-bcp,2018-2019,83438.19499999999
pco-bcp,2019-2020,4571.955890410958
ppsc-sppc,2018-2019,39809.04869281046
ppsc-sppc,2019-2020,16849.41130718954
ps-sp,2017-2018,194578.1371053174
ps-sp,2018-2019,18635.79013605442
ps-sp,2019-2020,31718.083627386437
ps-sp,2020-2021,21355.9222639564
psc-cfp,2017-2018,40290.49263685428
psc-cfp,2018-2019,172522.89922476234
psc-cfp,2019-2020,103929.47476362262
psc-cfp,2020-2021,48748.666063174125
pwgsc-tpsgc,2017-2018,76177.38399368682
pwgsc-tpsgc,2018-2019,76196.87697834584
pwgsc-tpsgc,2019-2020,72884.81731506849
pwgsc-tpsgc,2020-2021,48550.22568306011
rcmp-grc,2017-2018,10477.359999999999
rcmp-grc,2018-2019,10836.7
rcmp-grc,2019-2020,10836.7
rcmp-grc,2020-2021,3181.027397260274
ssc-spc,2017-2018,47906.76363636364
ssc-spc,2018-2019,7240.395657237937
ssc-spc,2019-2020,8728.994342762064
ssc-spc,2020-2021,13370.376712328769
tc,2017-2018,112744.30847379359
tc,2018-2019,292829.0332945106
tc,2019-2020,1405243.792723373
tc,2020-2021,948365.0338181818
vac-acc,2017-2018,5277.800471698113
vac-acc,2018-2019,32650.799528301886
vac-acc,2019-2020,65301.6
vac-acc,2020-2021,6284.556637168142
wd-deo,2017-2018,38942.4
