d_most_recent_category,d_fiscal_year,total
2_professional_services,2017-2018,158175.2392263792
2_professional_services,2018-2019,133385.8592263792
2_professional_services,2019-2020,298542.96660325513
2_professional_services,2020-2021,620345.9965279665
3_information_technology,2017-2018,850832.3855383872
3_information_technology,2018-2019,919886.4196550822
3_information_technology,2019-2020,748244.2562842743
3_information_technology,2020-2021,483985.6514938803
