owner_org,d_fiscal_year,total
aandc-aadnc,2020-2021,338539.3581925344
cer-rec,2020-2021,49915.8515625
dfatd-maecd,2019-2020,29000
dfo-mpo,2017-2018,20759.87
dfo-mpo,2020-2021,147715.21000000002
dnd-mdn,2018-2019,33154.34550570342
dnd-mdn,2019-2020,68982.82142581997
dnd-mdn,2020-2021,136484.7202511072
ec,2017-2018,20843.55
ec,2020-2021,61427.1
nrcan-rncan,2017-2018,24937.5
pwgsc-tpsgc,2017-2018,4327056.744852918
pwgsc-tpsgc,2018-2019,5072784.469911595
pwgsc-tpsgc,2019-2020,3053683.621434676
pwgsc-tpsgc,2020-2021,3436414.720703389
