owner_org,d_fiscal_year,total
aandc-aadnc,2017-2018,9167.992609489052
aandc-aadnc,2018-2019,107945.71943430658
aandc-aadnc,2019-2020,108241.46113138687
aandc-aadnc,2020-2021,98777.72682481752
cbsa-asfc,2020-2021,54681.80465753425
cra-arc,2017-2018,383606.81999999995
cra-arc,2018-2019,396659.2305954826
cra-arc,2019-2020,397745.9682135524
cra-arc,2020-2021,396659.2305954826
crtc,2020-2021,1411.7898437499998
dfatd-maecd,2018-2019,40838.11326488707
dfatd-maecd,2019-2020,76258.92579055442
dfatd-maecd,2020-2021,76050.5680698152
fin,2019-2020,9409.118852459016
fin,2020-2021,23388.381147540982
ic,2017-2018,90142.93412172556
ic,2018-2019,93336.50289197308
ic,2019-2020,52705.85495890411
ic,2020-2021,38622.14684931507
iic-iac,2020-2021,21470.22900763359
isc-sac,2017-2018,8676.448358413132
isc-sac,2018-2019,102158.18228454172
isc-sac,2019-2020,93761.61935704514
nrcan-rncan,2018-2019,127941.30596676738
nrcan-rncan,2019-2020,186615.87175226587
nrcan-rncan,2020-2021,155532.2056143001
osfi-bsif,2017-2018,192315.62621350365
osfi-bsif,2018-2019,217991.17463503647
osfi-bsif,2019-2020,218588.41072992698
osfi-bsif,2020-2021,274370.18950728927
pch,2017-2018,1301.3973722627738
pch,2018-2019,25000.528467153286
pch,2019-2020,25069.023065693433
pch,2020-2021,23699.131094890512
statcan,2019-2020,34242.35438596491
statcan,2020-2021,116402.56155924055
