d_fiscal_year,total,total_constant_2019_dollars
2017-2018,576547.73,593992.87
2018-2019,1395224.43,1416624.28
2019-2020,2085994.54,2063329.98
2020-2021,1749917.71,1665185.17
2021-2022,1745502.21,1616846.21
2022-2023,1520493.13,1357051.33
