d_fiscal_year,total,total_constant_2019_dollars
2017-2018,466179.99,480285.73
2018-2019,660786.09,673908.62
2019-2020,551061.56,548060.70
2020-2021,513457.87,490515.50
2021-2022,659532.19,603531.13
2022-2023,1561490.37,1399866.42
