d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2018-2019,139650.95,142404.19
1_facilities_and_construction,2019-2020,10850.26,10817.75
11_defence,2019-2020,64074.76,63592.54
11_defence,2020-2021,209200.16,198000.07
11_defence,2021-2022,522706.20,484041.26
11_defence,2022-2023,1657977.87,1486810.95
6_industrial_products_and_services,2017-2018,49055.85,50476.47
6_industrial_products_and_services,2018-2019,255454.54,260054.61
6_industrial_products_and_services,2019-2020,233362.28,231432.36
6_industrial_products_and_services,2020-2021,212348.55,202524.67
6_industrial_products_and_services,2021-2022,52271.54,48505.51
6_industrial_products_and_services,2022-2023,50365.58,45106.65
