d_fiscal_year,total,total_constant_2019_dollars
2018-2019,3630417.72,3695081.17
2019-2020,6521569.55,6503641.82
2020-2021,958769.85,909164.24
2021-2022,852527.82,797473.62
2022-2023,2066361.54,1841517.44
