owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2019-2020,158105.78,155102.12
aafc-aac,2020-2021,430661.26,410127.63
aafc-aac,2021-2022,430661.26,400396.83
aafc-aac,2022-2023,430661.26,385357.50
cfia-acia,2022-2023,2200.11,1946.98
cic,2020-2021,1603.32,1510.77
cic,2021-2022,19507.02,18136.18
cic,2022-2023,17850.26,15988.82
csc-scc,2021-2022,85954.10,77701.14
csc-scc,2022-2023,1344094.97,1202338.26
dfatd-maecd,2022-2023,25340.00,22424.52
dnd-mdn,2022-2023,70500.00,62584.69
esdc-edsc,2021-2022,73657.58,68481.34
esdc-edsc,2022-2023,113366.22,101451.92
ic,2021-2022,39807.08,35984.97
ic,2022-2023,36595.05,32645.57
nrcan-rncan,2022-2023,24266.75,21625.41
nserc-crsng,2022-2023,7039.46,6233.95
oag-bvg,2022-2023,9088.50,8042.83
pwgsc-tpsgc,2021-2022,119976.04,109558.75
pwgsc-tpsgc,2022-2023,21660.96,19452.21
rcmp-grc,2019-2020,223839.56,221360.78
rcmp-grc,2020-2021,285669.37,272048.85
rcmp-grc,2021-2022,285669.37,265594.15
rcmp-grc,2022-2023,298480.87,267073.34
sshrc-crsh,2022-2023,7039.46,6233.95
