d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,404840.0696850394
1_facilities_and_construction,2018-2019,3143970.753937008
1_facilities_and_construction,2019-2020,3152584.372440945
1_facilities_and_construction,2020-2021,3143970.753937008
