d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,2628258.35,2702914.27
1_facilities_and_construction,2018-2019,1322043.91,1342931.58
1_facilities_and_construction,2019-2020,1934379.81,1926419.49
1_facilities_and_construction,2021-2022,291870.00,262877.66
2_professional_services,2017-2018,349385.81,355387.33
5_transportation_and_logistics,2017-2018,742086.95,761355.78
5_transportation_and_logistics,2018-2019,3696500.18,3750363.78
5_transportation_and_logistics,2019-2020,4457479.09,4447556.34
5_transportation_and_logistics,2020-2021,3391902.28,3320630.74
5_transportation_and_logistics,2021-2022,3804338.28,2884089.32
