owner_org,d_fiscal_year,total
aafc-aac,2017-2018,14252.02911153119
aafc-aac,2018-2019,84374.09049149338
aafc-aac,2019-2020,7741.211342155008
aafc-aac,2020-2021,6165.271468613519
cfia-acia,2017-2018,17401.72
csc-scc,2019-2020,68502.15999999999
csc-scc,2020-2021,39331.77
dnd-mdn,2017-2018,1772659.0307320422
dnd-mdn,2018-2019,6951693.286177229
dnd-mdn,2019-2020,894650.5000073495
dnd-mdn,2020-2021,622346.5709089688
hc-sc,2019-2020,15551.13
isc-sac,2017-2018,491151.89999999997
isc-sac,2019-2020,95850.51
nrc-cnrc,2017-2018,875900.7833653846
nrc-cnrc,2018-2019,391233.49855311355
nrc-cnrc,2019-2020,461844.02504464285
nrc-cnrc,2020-2021,61611.5678125
phac-aspc,2017-2018,17094.18238326054
phac-aspc,2018-2019,62090.5054909279
phac-aspc,2019-2020,67253.85209845178
phac-aspc,2020-2021,5615.580027359781
rcmp-grc,2018-2019,10392.9
rcmp-grc,2019-2020,19633.960000000003
tc,2019-2020,29652.98
tsb-bst,2018-2019,18332.446153846155
tsb-bst,2019-2020,100828.45384615385
