owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,14252.03,14644.84
aafc-aac,2018-2019,84374.09,85590.98
aafc-aac,2019-2020,7741.21,7679.09
aafc-aac,2020-2021,6165.27,5874.79
aafc-aac,2021-2022,6934.84,6489.36
cfia-acia,2017-2018,17401.72,17891.31
csc-scc,2019-2020,68502.16,67160.42
csc-scc,2020-2021,39331.77,37186.81
dnd-mdn,2017-2018,14810688.62,15264456.86
dnd-mdn,2018-2019,19299609.85,19669592.09
dnd-mdn,2019-2020,13484337.30,13373975.06
dnd-mdn,2020-2021,12970263.14,12365517.68
dnd-mdn,2021-2022,13148801.38,12300799.40
hc-sc,2019-2020,15551.13,15229.79
isc-sac,2017-2018,491151.90,504686.62
isc-sac,2019-2020,95850.51,93567.28
isc-sac,2021-2022,44075.85,40076.88
nrc-cnrc,2017-2018,875900.78,903344.81
nrc-cnrc,2018-2019,391233.50,399169.55
nrc-cnrc,2019-2020,495331.65,490438.72
nrc-cnrc,2020-2021,61611.57,58062.45
phac-aspc,2017-2018,17094.18,17601.44
phac-aspc,2018-2019,62090.51,63227.72
phac-aspc,2019-2020,67253.85,66714.13
phac-aspc,2020-2021,5615.58,5354.94
phac-aspc,2021-2022,6591627.85,6176842.73
rcmp-grc,2018-2019,10392.90,10658.13
rcmp-grc,2019-2020,19633.96,19705.37
tc,2019-2020,29652.98,29617.20
tsb-bst,2018-2019,18332.45,18488.79
tsb-bst,2019-2020,100828.45,101155.73
