d_fiscal_year,total,total_constant_2019_dollars
2017-2018,3188459.65,3269342.43
2018-2019,7518116.73,7645211.67
2019-2020,1761508.78,1740822.48
2020-2021,735070.76,698090.52
2021-2022,12551839.52,8738330.02
