d_most_recent_category,total,percentage
3_information_technology,8626157.51,0.6536
2_professional_services,2724935.82,0.2065
9_human_capital,713275.80,0.054
10_office_management,596675.14,0.0452
6_industrial_products_and_services,467621.30,0.0354
8_security_and_protection,56178.71,0.0043
5_transportation_and_logistics,13607.50,0.001
