d_most_recent_category,total,percentage
3_information_technology,3116755.04,0.937
9_human_capital,100820.23,0.0303
6_industrial_products_and_services,49997.58,0.015
11_defence,36206.17,0.0109
1_facilities_and_construction,22575.60,0.0068
