owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2021-2022,1061.08,964.81
cas-satj,2021-2022,6317.21,5831.67
csps-efpc,2020-2021,17282.20,16535.11
csps-efpc,2021-2022,22103.66,20697.79
dnd-mdn,2018-2019,18362.50,18664.63
dnd-mdn,2020-2021,95834.80,92117.25
dnd-mdn,2021-2022,22614.70,21138.72
esdc-edsc,2021-2022,4897.02,4452.71
fcac-acfc,2020-2021,11670.57,11153.15
jus,2021-2022,11604.80,10698.60
ssc-spc,2018-2019,70921.21,71526.04
ssc-spc,2019-2020,1815859.28,1801313.14
ssc-spc,2020-2021,932548.31,889062.93
ssc-spc,2021-2022,945782.39,885117.58
tbs-sct,2021-2022,5610.08,5129.14
