d_fiscal_year,total,total_constant_2019_dollars
2017-2018,7256349.22,7481129.30
2018-2019,6225945.13,6345178.96
2019-2020,6218435.39,6168831.07
2020-2021,6201445.13,5905764.46
2021-2022,5399983.70,5022674.10
2022-2023,2254902.91,2017696.58
