d_fiscal_year,total,total_constant_2019_dollars
2017-2018,6173537.95,6351896.93
2018-2019,6612193.98,6705122.43
2019-2020,8446259.95,8343777.14
2020-2021,8860695.70,8434192.61
2021-2022,10225902.58,9483342.34
