normalized_vendor_name,original_vendor_name
AGILENT,AGILENT TECHNOLOGIES CANADA
AGILENT,AGILENT TECHNOLOGIES INC
AGILENT,AGILENT TECHNOLOGIES
AGILENT,AGILENT TECHNOLOGIES CANADA INC.
AGILENT,Agilent Technologies Canada Inc.
AGILENT,Agilent
AGILENT,AGILENT TECHNOLOGIES CANADA INC
AGILENT,"AGILENT TECHNOLOGIES CANADA, INC."
AGILENT,Agilent Technologies
AGILENT,AGILENT TECHNOLOGIES INC.
AGILENT,Agilent Technologies Inc.
AGILENT,Agilent Technologies Canada Inc
AGILENT,Agilent Technologies Inc
AGILENT,AGILENT
AGILENT,AGLIENT
AGILENT,"AGILENT TECHNOLOGIES, INC."
AGILENT,"Agilent Technologies Canada, Inc."
AGILENT,AGILENT TECHNOLOGIES CHEMICAL ANALYSIS BUSINESS CENTER
AGILENT,Agilent Technologies Canada inc.
AGILENT,Agilent Technologies Canada
AGILENT,AGILENT TECHNOLOGIES LTD
AGILENT,Agilient Technologies Canada Inc.
AGILENT,AGILENT (EDM Mike Xia)
