owner_org,d_fiscal_year,total
acoa-apeca,2017-2018,7387.758620689655
acoa-apeca,2018-2019,30792.241379310344
acoa-apeca,2019-2020,36683.83
acoa-apeca,2020-2021,99360
cer-rec,2017-2018,206343.28358208956
cer-rec,2018-2019,476679.1044776119
cer-rec,2019-2020,477985.0746268656
cer-rec,2020-2021,238992.5373134328
dfatd-maecd,2020-2021,29650.64
dfo-mpo,2017-2018,8439.240506329113
dfo-mpo,2018-2019,75712.86075949366
dfo-mpo,2019-2020,52351.89873417721
elections,2020-2021,229950.00000000003
esdc-edsc,2019-2020,133904.54362416107
esdc-edsc,2020-2021,42849.87304250559
iaac-aeic,2020-2021,9851.186858316221
ic,2017-2018,19545.75
jus,2019-2020,209366.4
nrc-cnrc,2017-2018,11758.44298245614
nrcan-rncan,2017-2018,736593.7024622716
nrcan-rncan,2018-2019,806955.2214455917
nrcan-rncan,2019-2020,827063.8868450195
nrcan-rncan,2020-2021,789132.7055472916
oci-bec,2018-2019,156618
phac-aspc,2017-2018,13390.5
phac-aspc,2019-2020,35527.200000000004
rcmp-grc,2017-2018,36169.66271503366
rcmp-grc,2018-2019,47119.015744079305
rcmp-grc,2019-2020,36765.71751037345
rcmp-grc,2020-2021,36665.26473029046
wd-deo,2019-2020,32240.25
