d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2017-2018,291305.24,300170.41
10_office_management,2018-2019,57219.47,58747.05
10_office_management,2021-2022,1021728.57,941414.47
10_office_management,2022-2023,805543.96,717902.30
3_information_technology,2017-2018,392325.39,403569.18
3_information_technology,2018-2019,1137248.86,1162697.59
3_information_technology,2020-2021,67797.49,63883.93
3_information_technology,2021-2022,207159.00,194346.25
3_information_technology,2022-2023,13890.40,12337.93
9_human_capital,2017-2018,563707.83,581489.55
9_human_capital,2018-2019,5064.85,5119.04
9_human_capital,2019-2020,12896.62,12857.11
