owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,887778.59,914751.84
aafc-aac,2018-2019,1127752.12,1152988.34
cbsa-asfc,2022-2023,13890.40,12337.93
csa-asc,2017-2018,12604.76,12994.39
csa-asc,2018-2019,9496.74,9709.25
dnd-mdn,2017-2018,20312.84,20956.37
ec,2017-2018,232056.74,239229.86
ec,2018-2019,57219.47,58747.05
hc-sc,2020-2021,67797.49,63883.93
hc-sc,2021-2022,207159.00,194346.25
nrc-cnrc,2017-2018,59248.50,60940.55
nrc-cnrc,2021-2022,1021728.57,941414.47
nrc-cnrc,2022-2023,805543.96,717902.30
rcmp-grc,2017-2018,10638.11,10951.85
statcan,2017-2018,24698.92,25404.28
statcan,2018-2019,5064.85,5119.04
statcan,2019-2020,12896.62,12857.11
