d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2709140.80,2778016.42
2018-2019,3033290.68,3079934.71
2019-2020,2392146.26,2373566.88
2020-2021,2193561.13,2086349.20
2021-2022,2556984.06,2367982.95
