owner_org,d_fiscal_year,total
aafc-aac,2017-2018,564852.5838404581
aafc-aac,2018-2019,484550.20958142856
aafc-aac,2019-2020,430209.6124225091
aafc-aac,2020-2021,314395.5030992872
cfia-acia,2017-2018,919307.7577770782
cfia-acia,2018-2019,907841.5552796904
cfia-acia,2019-2020,474218.6455205811
cfia-acia,2020-2021,593538.6561743341
cnsc-ccsn,2017-2018,49325.90293453725
cnsc-ccsn,2018-2019,105905.6151241535
cnsc-ccsn,2019-2020,101843.48194130926
csa-asc,2017-2018,668203.067542214
csa-asc,2018-2019,728042.148217636
csa-asc,2019-2020,730036.7842401501
csa-asc,2020-2021,559543.1704655926
dfo-mpo,2017-2018,82487.5
dfo-mpo,2018-2019,174840.38
dfo-mpo,2019-2020,183941.4
dfo-mpo,2020-2021,74792.9681981982
dnd-mdn,2018-2019,126192.85714285713
dnd-mdn,2019-2020,48281.142857142855
ec,2017-2018,80079.90469798657
ec,2018-2019,105837.8870967742
ec,2019-2020,16676.612903225807
ec,2020-2021,30224.44
esdc-edsc,2020-2021,95000
hc-sc,2018-2019,13079.749999999998
ic,2017-2018,24973
nrc-cnrc,2019-2020,10839.06633906634
nrc-cnrc,2020-2021,95785.93366093366
nrcan-rncan,2017-2018,41098.69565217391
nrcan-rncan,2018-2019,69964.92207635794
nrcan-rncan,2019-2020,39295.82825484764
nrcan-rncan,2020-2021,116960.5540166205
pc,2018-2019,16236.66
phac-aspc,2017-2018,278812.387918481
phac-aspc,2018-2019,300798.6977058242
phac-aspc,2019-2020,328674.73844462115
phac-aspc,2020-2021,305616.62047209596
polar-polaire,2019-2020,24921
