owner_org,d_fiscal_year,total
csc-scc,2017-2018,99555.6
csc-scc,2019-2020,165251.12
csc-scc,2020-2021,53507.42
dnd-mdn,2017-2018,2650129.7365873014
dnd-mdn,2018-2019,2973665.1664285716
dnd-mdn,2019-2020,3393109.9785714285
dnd-mdn,2020-2021,1581381.1131250001
nrc-cnrc,2017-2018,49547.160986113784
nrc-cnrc,2018-2019,392528.41901388625
nrc-cnrc,2019-2020,22488.36
nrc-cnrc,2020-2021,16950
pwgsc-tpsgc,2018-2019,24860.000000000004
pwgsc-tpsgc,2019-2020,32810.119999999995
pwgsc-tpsgc,2020-2021,26202.798517506344
