d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,3356632.43,3459611.42
1_facilities_and_construction,2018-2019,3357049.79,3418495.91
1_facilities_and_construction,2019-2020,261526.74,258908.93
1_facilities_and_construction,2021-2022,46346.42,43836.34
