owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2019-2020,236692.14,234112.67
pwgsc-tpsgc,2017-2018,3356632.43,3460469.98
pwgsc-tpsgc,2018-2019,3357049.79,3421456.76
pwgsc-tpsgc,2019-2020,24834.60,24759.52
pwgsc-tpsgc,2021-2022,46346.42,43526.50
pwgsc-tpsgc,2022-2023,17064.59,15222.91
