owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2019-2020,24495.70,23991.54
cbsa-asfc,2020-2021,39460.67,37647.24
cbsa-asfc,2021-2022,15171.00,13794.55
dfo-mpo,2017-2018,757598.01,781316.81
dfo-mpo,2018-2019,318074.30,321561.10
dfo-mpo,2019-2020,383277.44,378104.23
dfo-mpo,2020-2021,482816.46,460276.20
dfo-mpo,2021-2022,399429.45,368447.80
ec,2020-2021,9096.02,8627.04
ec,2021-2022,15431.23,14220.17
esdc-edsc,2017-2018,204304.94,210582.22
hc-sc,2018-2019,10223.81,10321.43
hc-sc,2021-2022,36107.62,32831.60
ic,2021-2022,1883.48,1712.60
osfi-bsif,2021-2022,11130.68,10597.90
ppsc-sppc,2019-2020,6766.57,6605.39
ppsc-sppc,2020-2021,31372.30,29810.06
pwgsc-tpsgc,2017-2018,13608.00,13983.00
pwgsc-tpsgc,2018-2019,11394.82,11685.62
pwgsc-tpsgc,2019-2020,526402.50,516678.84
pwgsc-tpsgc,2020-2021,13983.03,13403.58
pwgsc-tpsgc,2021-2022,154267.03,143509.04
tc,2017-2018,34885.78,36049.96
tc,2019-2020,24806.25,24356.26
