d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2018-2019,117870.28,119995.98
11_defence,2019-2020,37103.50,36640.04
5_transportation_and_logistics,2018-2019,69046.39,70158.70
5_transportation_and_logistics,2019-2020,13442.06,13274.75
5_transportation_and_logistics,2020-2021,625004.54,588515.53
5_transportation_and_logistics,2021-2022,2048590.65,1897821.96
6_industrial_products_and_services,2018-2019,80591.59,81458.34
6_industrial_products_and_services,2019-2020,74264.95,72840.95
6_industrial_products_and_services,2020-2021,48833.09,46501.24
6_industrial_products_and_services,2021-2022,10048.50,9075.81
