d_most_recent_category,total,percentage
11_defence,471000713.44,0.5916180108783698
4_medical,282500000.00,0.35484466011559573
5_transportation_and_logistics,28263218.71,0.03550106986164975
9_human_capital,8274697.81,0.010393742762759624
2_professional_services,4677078.77,0.00587481920472895
1_facilities_and_construction,1399263.73,0.001757597385915444
3_information_technology,8040.68,1.0099790980677521e-5
