d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,484207.77,495814.95
it_consulting_services,2018-2019,456001.92,464440.55
it_software_licensing,2017-2018,8040.68,8255.20
