normalized_vendor_name,original_vendor_name
CAE,CAE Inc.
CAE,CAE INC
CAE,CAE Military Aviation Training Inc.
CAE,CAE INC.
CAE,CAE Inc
CAE,CAE PROFESSIONAL SERVICES (CANADA) INC
CAE,CAE Aircrew Training Services plc
CAE,CAE PROFESSIONAL SERVICES (CANADA) INC.
CAE,CAE Professional Services (Canada) Inc.
CAE,CAE AIRCREW TRAINING SERVICES PLC
CAE,CAE
CAE,CAE Healthcare Inc.
CAE,CAE AIRCREW TRAINING SERVICES plc
CAE,Cae Professional Services  ( Canada
CAE,CAE  Inc.
CAE,CAE PROFESSIONAL SERVICES (CANADA)
CAE,CAE Safety Consultants Inc.
CAE,CAE Safety Consultants
CAE,CAE SIMUFLITE
CAE,CAE FLIGHTSCAPE INC
CAE,CAE Simuflite Inc.
