d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,41273.23,42549.03
it_consulting_services,2018-2019,41273.23,42064.16
it_consulting_services,2019-2020,34714.74,34536.89
it_consulting_services,2020-2021,10187.10,9653.28
it_consulting_services,2021-2022,17981.78,16901.23
