d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2018-2019,24860.00,25092.23
2_professional_services,2021-2022,431236.49,396257.08
2_professional_services,2022-2023,568818.12,507945.10
3_information_technology,2018-2019,24973.00,25206.29
3_information_technology,2020-2021,54519.81,51372.69
3_information_technology,2021-2022,227321.19,206454.75
3_information_technology,2022-2023,1025550.57,921865.66
9_human_capital,2020-2021,37290.00,35741.67
