d_fiscal_year,total,total_constant_2019_dollars
2017-2018,4509776.03,4645416.35
2018-2019,5067044.54,5144005.26
2019-2020,4369703.31,4333647.88
2020-2021,2759149.99,2632834.00
2021-2022,2315177.22,2157961.89
