d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,3177115.69,3272486.82
1_facilities_and_construction,2018-2019,4043756.83,4102237.15
1_facilities_and_construction,2019-2020,3519491.62,3490744.64
1_facilities_and_construction,2020-2021,1744422.97,1665654.31
1_facilities_and_construction,2021-2022,1428658.12,1328418.72
2_professional_services,2017-2018,1029153.05,1060215.80
2_professional_services,2018-2019,812225.81,826685.10
2_professional_services,2019-2020,661158.98,655367.69
2_professional_services,2020-2021,759776.45,724142.55
2_professional_services,2021-2022,605200.43,566322.98
6_industrial_products_and_services,2017-2018,257458.66,265323.95
6_industrial_products_and_services,2018-2019,211061.90,215083.01
6_industrial_products_and_services,2019-2020,189052.71,187535.55
6_industrial_products_and_services,2020-2021,201337.92,191990.08
6_industrial_products_and_services,2021-2022,191202.26,179015.49
8_security_and_protection,2017-2018,46048.64,47389.78
8_security_and_protection,2020-2021,53612.65,51047.06
8_security_and_protection,2021-2022,90116.41,84204.71
