owner_org,d_fiscal_year,total
csa-asc,2017-2018,618144.8211546978
csa-asc,2018-2019,618144.8211546978
csa-asc,2019-2020,681531.4963368014
csa-asc,2020-2021,708973.9176770021
csc-scc,2017-2018,220350.34
csc-scc,2018-2019,175834.68
csc-scc,2020-2021,57370.72
dfo-mpo,2018-2019,786691.5838536585
dfo-mpo,2019-2020,1156341.8461463414
dnd-mdn,2017-2018,206756.67958963898
dnd-mdn,2018-2019,8302.836230558098
dnd-mdn,2020-2021,145146.80750273823
nrc-cnrc,2017-2018,2805120.3344155843
nrc-cnrc,2018-2019,2994468.4771428574
nrc-cnrc,2019-2020,2145666.6276190476
nrc-cnrc,2020-2021,1384782.1166666667
pwgsc-tpsgc,2017-2018,699403.8379754301
pwgsc-tpsgc,2018-2019,483602.13999273325
pwgsc-tpsgc,2019-2020,386163.3425471725
pwgsc-tpsgc,2020-2021,438720.9014473168
tc,2020-2021,11353.78
