d_fiscal_year,total,total_constant_2019_dollars
2018-2019,822232.14,829986.75
2019-2020,12557264.31,12421796.13
2020-2021,12458843.59,11864814.44
2021-2022,14818418.09,13771765.03
2022-2023,22462448.94,20064936.18
