d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2022-2023,91798.55,81946.40
10_office_management,2021-2022,42831.52,38719.01
11_defence,2017-2018,406719.02,418482.59
11_defence,2018-2019,210958.74,216069.97
11_defence,2019-2020,16533.77,16584.93
11_defence,2020-2021,37100.88,34959.26
11_defence,2021-2022,171415.48,159369.37
3_information_technology,2017-2018,275604.28,283515.32
3_information_technology,2018-2019,145995.08,147839.08
3_information_technology,2019-2020,173960.57,171851.24
3_information_technology,2020-2021,69965.21,66441.69
3_information_technology,2021-2022,84238.60,78359.74
3_information_technology,2022-2023,110292.96,98639.08
5_transportation_and_logistics,2017-2018,59802.43,61601.77
6_industrial_products_and_services,2017-2018,328760.84,338682.72
6_industrial_products_and_services,2018-2019,1125857.60,1143800.62
6_industrial_products_and_services,2019-2020,584177.21,579779.67
6_industrial_products_and_services,2020-2021,2152496.74,2042091.79
6_industrial_products_and_services,2021-2022,1089510.59,1010202.90
6_industrial_products_and_services,2022-2023,2274126.60,2035374.33
9_human_capital,2017-2018,50451.10,52021.62
9_human_capital,2018-2019,26091.10,26591.09
9_human_capital,2019-2020,26162.58,25953.88
9_human_capital,2020-2021,16853.44,15895.89
9_human_capital,2021-2022,34602.34,31922.88
9_human_capital,2022-2023,11591.37,10270.14
