d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1121337.67,1144502.81
2018-2019,1508902.52,1528364.47
2019-2020,800834.12,799481.76
2020-2021,1923476.61,1850996.80
2021-2022,1482482.35,890539.65
