owner_org,d_fiscal_year,total
csc-scc,2019-2020,13694.2
dfo-mpo,2017-2018,59802.42999999999
dfo-mpo,2020-2021,189646.5
dnd-mdn,2017-2018,506041.05666666664
dnd-mdn,2018-2019,872752.4549900839
dnd-mdn,2019-2020,497120.43834324944
dnd-mdn,2020-2021,1549239.423873874
ec,2019-2020,21000
nrc-cnrc,2020-2021,25227.465
nrcan-rncan,2017-2018,26091.09838917526
nrcan-rncan,2018-2019,26091.09838917526
nrcan-rncan,2019-2020,26162.580850515464
nrcan-rncan,2020-2021,6504.903981958763
rcmp-grc,2017-2018,529403.0823837738
rcmp-grc,2018-2019,610058.9629281784
rcmp-grc,2019-2020,242856.9003164632
rcmp-grc,2020-2021,152858.32211299037
