d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,6192523.59
1_facilities_and_construction,2018-2019,4268123.05
1_facilities_and_construction,2019-2020,3457193.10
1_facilities_and_construction,2020-2021,1445220.07
