owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2018-2019,11235.00,11521.72
cbsa-asfc,2017-2018,24916.12,25781.96
cbsa-asfc,2018-2019,24902.57,25504.56
cbsa-asfc,2019-2020,17342.29,17103.19
cbsa-asfc,2020-2021,46950.40,44446.86
cbsa-asfc,2021-2022,17853.15,17010.63
cgc-ccg,2018-2019,10444.35,10533.42
cic,2018-2019,23249.75,23644.36
cic,2019-2020,17328.55,16988.42
cic,2020-2021,30109.61,28802.04
cic,2021-2022,54836.64,50470.41
cra-arc,2017-2018,2196226.95,2263173.66
cra-arc,2018-2019,1993881.10,2030326.63
cra-arc,2019-2020,2230134.36,2217185.46
cra-arc,2020-2021,2598951.67,2472960.44
cra-arc,2021-2022,2081585.58,1941799.77
dfatd-maecd,2020-2021,14967.08,14379.93
dnd-mdn,2017-2018,198200.98,203888.60
dnd-mdn,2019-2020,38873.72,38248.06
dnd-mdn,2020-2021,12632.60,12139.54
ec,2018-2019,16273.08,16411.86
ec,2019-2020,14650.93,14301.93
ec,2021-2022,14243.09,13314.05
elections,2018-2019,1756.62,1771.60
elections,2019-2020,107340.83,107247.16
elections,2020-2021,1250982.98,1193877.72
elections,2021-2022,496412.46,464523.44
esdc-edsc,2019-2020,61062.05,60271.17
esdc-edsc,2020-2021,89150.60,84993.90
esdc-edsc,2021-2022,201484.98,186168.19
ic,2019-2020,15930.69,15551.21
ic,2020-2021,15832.44,15016.15
ic,2021-2022,5192.33,4721.24
isc-sac,2021-2022,10585.75,9795.01
pco-bcp,2018-2019,33482.60,33798.73
pco-bcp,2019-2020,37526.63,36632.72
pwgsc-tpsgc,2017-2018,844443.24,870333.40
pwgsc-tpsgc,2018-2019,847625.70,863004.88
pwgsc-tpsgc,2019-2020,858922.66,851701.88
pwgsc-tpsgc,2020-2021,934260.61,890700.21
pwgsc-tpsgc,2021-2022,650753.94,611833.44
statcan,2017-2018,30546.95,31450.82
statcan,2020-2021,61721.98,58860.76
statcan,2021-2022,23504.00,22394.81
