normalized_vendor_name,original_vendor_name
SUPREMEX,SUPREMEX INC
SUPREMEX,Supremex
SUPREMEX,Supremex Inc.
SUPREMEX,SUPREMEX INC.
SUPREMEX,Supremex Inc
SUPREMEX,Supremex inc
SUPREMEX,supremex
SUPREMEX,SUPREMEX
SUPREMEX,SUPREME X INC.
SUPREMEX,supremex inc
SUPREMEX,Supermex Inc.
