owner_org,d_fiscal_year,total
aafc-aac,2018-2019,11235
cbsa-asfc,2017-2018,24916.12
cbsa-asfc,2018-2019,24902.57
cbsa-asfc,2019-2020,17342.28692307692
cbsa-asfc,2020-2021,46950.40376185458
cgc-ccg,2018-2019,10444.349999999999
cic,2018-2019,23249.75
cic,2019-2020,17328.55
cic,2020-2021,30109.61
cra-arc,2017-2018,2196226.945652174
cra-arc,2018-2019,1993881.1016199377
cra-arc,2019-2020,2230134.360863144
cra-arc,2020-2021,2598951.6654050304
dfatd-maecd,2020-2021,14967.08
dnd-mdn,2017-2018,198200.98101694914
dnd-mdn,2019-2020,38873.72
dnd-mdn,2020-2021,12632.6
ec,2018-2019,16273.08
ec,2019-2020,14650.93
elections,2018-2019,1756.6159722222224
elections,2019-2020,107340.83378527527
elections,2020-2021,1250982.9810439597
esdc-edsc,2019-2020,61062.05357142857
esdc-edsc,2020-2021,89150.59821428571
ic,2019-2020,15930.690000000002
ic,2020-2021,15832.44
pco-bcp,2018-2019,33482.6
pco-bcp,2019-2020,37526.63
pwgsc-tpsgc,2017-2018,844443.2449391698
pwgsc-tpsgc,2018-2019,847625.7025954198
pwgsc-tpsgc,2019-2020,858922.6559124298
pwgsc-tpsgc,2020-2021,934260.6119215654
statcan,2017-2018,30546.95
statcan,2020-2021,61721.979999999996
