d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,1194769.99,1225978.26
1_facilities_and_construction,2018-2019,889764.46,900897.88
1_facilities_and_construction,2019-2020,1098375.00,1095833.59
1_facilities_and_construction,2020-2021,1062153.10,1039502.31
1_facilities_and_construction,2021-2022,987506.45,735027.62
