owner_org,d_fiscal_year,total
dfatd-maecd,2018-2019,1051013
dfo-mpo,2018-2019,7471.0270769230765
dfo-mpo,2019-2020,113933.16292307692
dnd-mdn,2017-2018,61802637.49028739
dnd-mdn,2018-2019,88620672.34094383
dnd-mdn,2019-2020,101140274.68934809
dnd-mdn,2020-2021,57638174.938208975
ec,2017-2018,25200
ec,2018-2019,52500
ec,2019-2020,52500
