d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,41150595.64,42422572.21
1_facilities_and_construction,2018-2019,41132717.65,41920829.71
1_facilities_and_construction,2019-2020,41245266.19,40916253.62
1_facilities_and_construction,2020-2021,21031732.96,20060824.09
1_facilities_and_construction,2021-2022,873091.77,811735.82
1_facilities_and_construction,2022-2023,1053831.35,942972.71
11_defence,2017-2018,6634237.94,6841692.01
11_defence,2018-2019,620782.31,632678.45
11_defence,2019-2020,3920193.66,3873285.91
11_defence,2020-2021,1087391.11,1032264.53
11_defence,2021-2022,1756791.25,1615652.11
11_defence,2022-2023,4179491.84,3737171.77
2_professional_services,2022-2023,58529.64,52814.47
3_information_technology,2018-2019,1051013.00,1075179.67
6_industrial_products_and_services,2017-2018,14987154.20,15426231.70
6_industrial_products_and_services,2018-2019,47558073.39,48413654.06
6_industrial_products_and_services,2019-2020,56667464.89,56215429.78
6_industrial_products_and_services,2020-2021,36157451.88,34433489.27
6_industrial_products_and_services,2021-2022,36157451.88,33616510.87
6_industrial_products_and_services,2022-2023,36157451.88,32353839.53
8_security_and_protection,2017-2018,25089.61,25947.28
9_human_capital,2018-2019,7471.03,7540.82
9_human_capital,2019-2020,113933.16,113024.32
