d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2018-2019,38295.70,38653.44
10_office_management,2017-2018,300115.18,309106.01
10_office_management,2018-2019,433846.35,440491.38
10_office_management,2019-2020,476135.99,467426.33
10_office_management,2020-2021,564824.95,536338.48
10_office_management,2021-2022,112080.85,105294.69
10_office_management,2022-2023,633798.96,563052.99
11_defence,2017-2018,28775.30,29597.08
11_defence,2018-2019,131999.85,135007.66
11_defence,2020-2021,153862.75,145462.16
11_defence,2022-2023,55395.90,49022.35
3_information_technology,2017-2018,60393.78,62303.80
3_information_technology,2018-2019,40534.40,41143.43
3_information_technology,2019-2020,58079.41,57823.50
3_information_technology,2020-2021,30877.96,29363.06
3_information_technology,2021-2022,7601.40,7198.49
3_information_technology,2022-2023,32833.96,29443.90
6_industrial_products_and_services,2017-2018,224828.64,231481.35
6_industrial_products_and_services,2018-2019,332067.86,336570.89
6_industrial_products_and_services,2019-2020,184658.05,181147.84
6_industrial_products_and_services,2020-2021,265879.87,253563.03
6_industrial_products_and_services,2021-2022,622405.27,577836.57
6_industrial_products_and_services,2022-2023,315841.11,280224.50
9_human_capital,2022-2023,13772.44,12282.97
