d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2022-2023,0.00,0.00
11_defence,2019-2020,2091162.18,2060924.77
11_defence,2020-2021,3533676.83,3365193.54
11_defence,2021-2022,3533676.83,3285350.03
11_defence,2022-2023,2662359.26,2390880.37
5_transportation_and_logistics,2017-2018,2464180.52,2537662.10
5_transportation_and_logistics,2018-2019,2054997.61,2098533.15
5_transportation_and_logistics,2019-2020,853149.06,849753.24
5_transportation_and_logistics,2020-2021,278070.49,262484.20
5_transportation_and_logistics,2021-2022,87476.06,79630.90
5_transportation_and_logistics,2022-2023,246958.11,220293.83
