d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2464180.52,2525359.64
2018-2019,2054997.61,2090357.91
2019-2020,2939267.90,2903555.90
2020-2021,3803225.02,3613517.44
2021-2022,3612630.59,2803926.28
