owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,62532.05,64136.91
aafc-aac,2018-2019,76583.87,77780.78
aafc-aac,2019-2020,29231.98,29067.14
aafc-aac,2020-2021,47321.42,45122.53
aafc-aac,2021-2022,12299.65,11419.55
cbsa-asfc,2018-2019,17374.58,17610.10
cbsa-asfc,2019-2020,57203.15,56991.27
cfia-acia,2017-2018,5739.35,5890.66
cfia-acia,2018-2019,35453.13,36142.42
cfia-acia,2020-2021,28560.00,27242.49
cfia-acia,2021-2022,13680.00,12781.86
cihr-irsc,2019-2020,12955.95,12852.62
cnsc-ccsn,2017-2018,44387.83,45481.87
cnsc-ccsn,2018-2019,75408.30,76570.30
cnsc-ccsn,2019-2020,47254.40,47127.44
cnsc-ccsn,2020-2021,96712.61,92021.11
cnsc-ccsn,2021-2022,27339.87,25445.49
cra-arc,2021-2022,12325.00,11131.94
csc-scc,2017-2018,17392.96,17874.59
csc-scc,2019-2020,23832.00,23476.50
csc-scc,2020-2021,4200.00,3964.72
csc-scc,2021-2022,14648.19,13286.32
dfatd-maecd,2017-2018,17016.09,17470.01
dfatd-maecd,2018-2019,37700.65,38147.52
dfatd-maecd,2019-2020,319826.25,316371.65
dfatd-maecd,2020-2021,242087.00,229196.07
dfatd-maecd,2021-2022,607355.92,564780.96
dfo-mpo,2017-2018,146437.17,150081.00
dfo-mpo,2018-2019,118262.00,119745.40
dfo-mpo,2019-2020,148886.87,147532.83
dfo-mpo,2020-2021,111368.32,105548.13
dfo-mpo,2021-2022,74074.11,68598.15
dnd-mdn,2019-2020,26646.93,26241.67
dnd-mdn,2020-2021,4660.17,4399.11
dnd-mdn,2021-2022,6977.29,6478.03
ec,2017-2018,17532.50,17951.84
ec,2018-2019,20032.79,20324.29
ec,2019-2020,33463.97,33094.49
ec,2020-2021,10941.05,10337.21
ec,2021-2022,57532.86,53044.98
elections,2019-2020,17650.29,17307.40
elections,2020-2021,22275.89,21207.78
esdc-edsc,2018-2019,42380.02,43056.18
esdc-edsc,2019-2020,68625.72,67671.89
esdc-edsc,2020-2021,89605.76,85487.83
esdc-edsc,2021-2022,114007.70,104677.44
fintrac-canafe,2018-2019,110369.62,111920.19
fintrac-canafe,2019-2020,44333.48,44242.45
fintrac-canafe,2020-2021,21783.45,20708.88
fintrac-canafe,2021-2022,5430.94,5135.29
iic-iac,2019-2020,9218.08,9033.51
iic-iac,2020-2021,24922.96,23693.52
iic-iac,2021-2022,24922.96,23139.60
jus,2017-2018,21330.42,21841.27
jus,2018-2019,94785.61,96399.70
jus,2019-2020,57546.41,56935.91
jus,2020-2021,16768.08,15812.94
jus,2021-2022,90072.36,83356.30
mpcc-cppm,2020-2021,7696.84,7321.11
mpcc-cppm,2021-2022,8287.16,7694.17
nrc-cnrc,2017-2018,1795.86,1838.19
nrc-cnrc,2018-2019,28135.09,28688.58
nrc-cnrc,2021-2022,11803.95,10878.39
nrcan-rncan,2017-2018,87927.50,90222.05
nrcan-rncan,2018-2019,65216.11,66380.77
nrcan-rncan,2019-2020,39697.61,39256.65
nrcan-rncan,2020-2021,62860.44,60008.65
nrcan-rncan,2021-2022,41610.48,38921.94
oag-bvg,2017-2018,38210.67,39192.59
oag-bvg,2018-2019,21672.00,22044.35
pmprb-cepmb,2020-2021,8925.57,8404.48
pmprb-cepmb,2021-2022,10470.38,9900.38
ppsc-sppc,2018-2019,11697.78,11861.66
rcmp-grc,2017-2018,37846.75,38827.39
rcmp-grc,2018-2019,45186.51,45853.34
rcmp-grc,2019-2020,12992.79,12682.24
rcmp-grc,2020-2021,18063.75,17051.82
rcmp-grc,2021-2022,10336.00,9523.38
tc,2017-2018,5492.53,5622.00
tc,2018-2019,40519.44,41082.70
tc,2019-2020,129990.40,128053.16
tc,2020-2021,199539.44,189481.90
tc,2021-2022,114043.17,105767.60
tsb-bst,2019-2020,0.00,0.00
vac-acc,2018-2019,31931.46,32280.64
vac-acc,2019-2020,33822.21,33805.09
vac-acc,2020-2021,38992.93,37011.32
vac-acc,2021-2022,32988.27,30589.50
