d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1489120.29,1532061.90
2018-2019,13484159.82,13821293.79
2019-2020,9168523.84,9096761.06
2020-2021,8277670.50,7883030.44
2021-2022,888172.21,822281.40
2022-2023,1061190.52,949705.83
