d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2019-2020,89024.59,86992.59
1_facilities_and_construction,2020-2021,828397.58,787894.17
1_facilities_and_construction,2021-2022,1101559.00,1038018.95
2_professional_services,2021-2022,77524.50,70080.91
2_professional_services,2022-2023,505293.59,452138.82
6_industrial_products_and_services,2019-2020,19425.00,19119.51
