d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,233159.57
1_facilities_and_construction,2018-2019,883278.70
1_facilities_and_construction,2019-2020,777993.54
1_facilities_and_construction,2020-2021,806792.70
2_professional_services,2017-2018,259797.47
2_professional_services,2018-2019,515359.12
2_professional_services,2019-2020,814009.60
2_professional_services,2020-2021,593948.95
