owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2017-2018,534128.24,547730.85
aandc-aadnc,2018-2019,596539.17,605877.08
aandc-aadnc,2019-2020,358503.83,357756.68
aandc-aadnc,2020-2021,2447.28,2304.41
aandc-aadnc,2021-2022,68719.10,63006.68
cannor,2017-2018,57571.96,58929.05
cannor,2018-2019,204870.54,208339.84
cannor,2019-2020,93788.00,91518.28
cbsa-asfc,2017-2018,66741.05,68441.68
cbsa-asfc,2018-2019,167231.85,169832.56
cbsa-asfc,2019-2020,181313.44,178977.92
cbsa-asfc,2020-2021,170505.95,161955.60
cbsa-asfc,2021-2022,256114.55,237343.18
cnsc-ccsn,2017-2018,17003.39,17451.66
cra-arc,2017-2018,127089.52,130365.19
cra-arc,2018-2019,101580.52,103465.39
cra-arc,2019-2020,24238.50,24087.24
dfatd-maecd,2017-2018,24916.50,25503.83
dfatd-maecd,2018-2019,53160.94,53824.81
dfatd-maecd,2019-2020,111339.05,109397.58
dfatd-maecd,2020-2021,219869.61,208324.99
dfatd-maecd,2021-2022,397950.91,371786.84
dnd-mdn,2017-2018,204252.57,209471.72
dnd-mdn,2018-2019,60167.43,61474.23
dnd-mdn,2020-2021,10032.20,9446.50
dnd-mdn,2021-2022,68841.80,64462.88
esdc-edsc,2017-2018,162127.87,166018.44
esdc-edsc,2018-2019,777409.55,789883.16
esdc-edsc,2019-2020,707159.75,701140.72
esdc-edsc,2020-2021,597461.06,567869.26
esdc-edsc,2021-2022,1033547.18,957529.70
fintrac-canafe,2018-2019,24430.11,24678.29
fintrac-canafe,2019-2020,19639.89,19709.72
fintrac-canafe,2020-2021,23165.00,21912.93
hc-sc,2017-2018,491575.79,504135.96
hc-sc,2018-2019,463903.94,471363.93
hc-sc,2019-2020,470361.94,466773.21
hc-sc,2020-2021,289784.70,274209.80
hc-sc,2021-2022,534375.97,493867.55
ic,2018-2019,96530.25,97656.49
ic,2019-2020,8438.02,8233.81
ic,2020-2021,82857.17,78653.25
ic,2021-2022,117420.00,107084.95
infc,2017-2018,113288.36,116170.21
infc,2018-2019,107668.85,109465.29
infc,2019-2020,96218.93,95132.34
infc,2020-2021,48873.35,46462.44
infc,2021-2022,67748.26,62288.71
irb-cisr,2020-2021,39548.59,37591.62
isc-sac,2017-2018,22798.46,23335.86
isc-sac,2018-2019,404871.71,410184.90
isc-sac,2019-2020,406052.93,405165.21
isc-sac,2020-2021,330644.49,314604.70
isc-sac,2021-2022,191555.62,178255.97
nrc-cnrc,2018-2019,39037.64,39440.22
nrc-cnrc,2019-2020,148583.04,147657.32
nrc-cnrc,2020-2021,78894.16,74849.94
nrc-cnrc,2021-2022,79796.17,74086.36
nserc-crsng,2019-2020,117812.46,116421.56
nserc-crsng,2020-2021,141881.15,134655.41
nserc-crsng,2021-2022,59832.10,55156.77
phac-aspc,2019-2020,32487.50,32003.79
phac-aspc,2020-2021,401237.45,381442.63
phac-aspc,2021-2022,486421.66,450561.04
pmprb-cepmb,2018-2019,102748.00,104363.11
polar-polaire,2021-2022,10243.74,9252.14
ppsc-sppc,2020-2021,7433.58,6999.59
ppsc-sppc,2021-2022,107688.35,98679.08
pwgsc-tpsgc,2017-2018,83308.74,85272.50
pwgsc-tpsgc,2018-2019,940544.27,954581.85
pwgsc-tpsgc,2019-2020,757598.78,748380.52
pwgsc-tpsgc,2020-2021,855102.60,813278.82
pwgsc-tpsgc,2021-2022,658336.87,611266.55
rcmp-grc,2020-2021,23730.00,22739.54
rcmp-grc,2021-2022,91516.62,84319.40
ssc-spc,2017-2018,169876.94,174349.64
ssc-spc,2018-2019,185114.96,187764.30
ssc-spc,2019-2020,120314.46,119772.92
ssc-spc,2020-2021,142171.38,134460.50
ssc-spc,2021-2022,403640.29,374704.51
statcan,2019-2020,50569.06,49345.26
statcan,2020-2021,51130.94,48266.58
tbs-sct,2019-2020,26668.00,26186.69
vac-acc,2017-2018,90173.99,92342.16
