d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2017-2018,1970301.44,2019843.60
2_professional_services,2018-2019,4072099.24,4135160.72
2_professional_services,2019-2020,2605624.84,2587703.87
2_professional_services,2020-2021,2609846.41,2478204.87
2_professional_services,2021-2022,3535987.93,3280640.84
3_information_technology,2017-2018,194551.94,199675.16
3_information_technology,2018-2019,253710.48,257034.73
3_information_technology,2019-2020,998339.74,985773.25
3_information_technology,2020-2021,906924.27,861823.63
3_information_technology,2021-2022,1046331.41,965629.13
9_human_capital,2019-2020,127123.00,124183.66
9_human_capital,2021-2022,51429.87,47382.33
