owner_org,d_fiscal_year,total
aandc-aadnc,2017-2018,65001.49116847826
aandc-aadnc,2019-2020,61166.7
cas-satj,2017-2018,83535.25
cas-satj,2018-2019,84368.55811083123
cas-satj,2019-2020,120220.60188916877
cbsa-asfc,2017-2018,105090
cbsa-asfc,2018-2019,105090
cbsa-asfc,2019-2020,107401.98
ced-dec,2017-2018,341970.15921043674
ced-dec,2018-2019,256158.15718121207
ced-dec,2019-2020,315698.2279884768
ced-dec,2020-2021,234313.33380417337
cer-rec,2017-2018,97892.55
cer-rec,2018-2019,91003.5
cer-rec,2019-2020,117759.42591549296
cer-rec,2020-2021,58092.12408450704
cihr-irsc,2017-2018,54393
cihr-irsc,2018-2019,54393
cihr-irsc,2019-2020,55520
cihr-irsc,2020-2021,55673.520000000004
cnsc-ccsn,2017-2018,86485.68000000001
cnsc-ccsn,2019-2020,88388.37000000001
crtc,2017-2018,38613.75
crtc,2020-2021,46049.96589861751
csc-scc,2017-2018,193187.93535714285
csc-scc,2018-2019,175557.62697398296
csc-scc,2019-2020,94054.11766887417
csc-scc,2020-2021,125428.7414148681
dfo-mpo,2017-2018,116224.2
dfo-mpo,2018-2019,98325
dfo-mpo,2019-2020,100488.15000000001
dfo-mpo,2020-2021,100517.86000000002
elections,2017-2018,49542.48067968083
elections,2018-2019,108706.06122762604
elections,2019-2020,127307.88500966367
elections,2020-2021,120065.37637595137
fintrac-canafe,2017-2018,3446.5
fintrac-canafe,2018-2019,20622.5
fintrac-canafe,2019-2020,80508.76999999999
fja-cmf,2017-2018,29395.82
fja-cmf,2018-2019,30299.82
fja-cmf,2019-2020,30896.809999999998
lac-bac,2017-2018,83655.33632876711
lac-bac,2018-2019,100441.43999999999
lac-bac,2019-2020,102290.22033789953
lac-bac,2020-2021,103219.02607305936
nfb-onf,2017-2018,10950
nfb-onf,2018-2019,12589.770000000002
nserc-crsng,2017-2018,88367.13
nserc-crsng,2018-2019,88367.13
nserc-crsng,2019-2020,23268.960000000003
nserc-crsng,2020-2021,90791.58
osgg-bsgg,2017-2018,43260.92
osgg-bsgg,2018-2019,52361.74277657266
osgg-bsgg,2019-2020,59226.03722342734
osgg-bsgg,2020-2021,44421.52
psc-cfp,2017-2018,90284.25
psc-cfp,2018-2019,90284.25
psc-cfp,2019-2020,92224.3
psc-cfp,2020-2021,92658.89
tc,2017-2018,74347.0103248925
tc,2018-2019,429010.0007644375
tc,2019-2020,298975.04793426936
tc,2020-2021,176638.8093868222
vac-acc,2017-2018,305855.4210526316
vac-acc,2018-2019,219326.57894736843
vac-acc,2019-2020,300236.39057971013
vac-acc,2020-2021,270825.9957183668
