owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2017-2018,65001.49,67010.76
aandc-aadnc,2019-2020,61166.70,60678.77
cas-satj,2017-2018,83535.25,86117.41
cas-satj,2018-2019,84368.56,85817.10
cas-satj,2019-2020,120220.60,119074.59
cas-satj,2021-2022,85750.00,79723.98
cbsa-asfc,2017-2018,105090.00,108338.45
cbsa-asfc,2018-2019,105090.00,106902.52
cbsa-asfc,2019-2020,107401.98,106545.24
ced-dec,2017-2018,352027.79,362986.22
ced-dec,2018-2019,257089.42,261872.71
ced-dec,2019-2020,315698.23,313044.25
ced-dec,2020-2021,234313.33,223139.22
ced-dec,2021-2022,263484.96,244960.87
ced-dec,2022-2023,252140.64,226044.36
cer-rec,2017-2018,97892.55,100959.45
cer-rec,2018-2019,45501.75,46373.71
cer-rec,2019-2020,92811.43,92074.44
cer-rec,2020-2021,58092.12,55234.11
cer-rec,2021-2022,57407.52,53281.77
cer-rec,2022-2023,53767.08,48160.86
cihr-irsc,2017-2018,54393.00,56074.35
cihr-irsc,2018-2019,54393.00,55435.34
cihr-irsc,2019-2020,55520.00,55077.12
cihr-irsc,2020-2021,55673.52,53019.04
cihr-irsc,2021-2022,55673.52,51761.10
cihr-irsc,2022-2023,55673.52,49816.90
cnsc-ccsn,2017-2018,86485.68,89159.05
cnsc-ccsn,2019-2020,88388.37,87683.30
crtc,2017-2018,38613.75,39807.34
crtc,2019-2020,14569.63,14308.83
crtc,2020-2021,46049.97,43790.88
crtc,2021-2022,33415.83,31067.56
csc-scc,2017-2018,193187.94,199171.01
csc-scc,2018-2019,175557.63,178549.04
csc-scc,2019-2020,94054.12,93384.44
csc-scc,2020-2021,125428.74,119308.69
csc-scc,2021-2022,97615.12,90755.28
csc-scc,2022-2023,113194.74,101287.13
dfo-mpo,2017-2018,116224.20,119591.20
dfo-mpo,2018-2019,98325.00,100045.71
dfo-mpo,2019-2020,100488.15,99481.33
dfo-mpo,2020-2021,100517.86,96066.90
dfo-mpo,2021-2022,201035.72,188803.83
elections,2017-2018,49542.48,51022.97
elections,2018-2019,108706.06,110783.95
elections,2019-2020,127307.89,126289.60
elections,2020-2021,120065.38,114317.37
elections,2021-2022,79661.24,74734.21
fintrac-canafe,2017-2018,3302.92,3397.25
fintrac-canafe,2018-2019,19763.38,20142.11
fintrac-canafe,2019-2020,79647.29,79011.95
fintrac-canafe,2020-2021,19763.38,18821.07
fja-cmf,2017-2018,29395.82,30304.48
fja-cmf,2018-2019,30299.82,30880.46
fja-cmf,2019-2020,30896.81,30650.35
fja-cmf,2021-2022,31352.16,29148.91
fja-cmf,2022-2023,31731.37,28393.36
lac-bac,2017-2018,83655.34,86233.62
lac-bac,2018-2019,100441.44,102366.21
lac-bac,2019-2020,102290.22,101470.77
lac-bac,2020-2021,103219.03,98298.99
lac-bac,2021-2022,110908.41,103114.39
lac-bac,2022-2023,300710.00,268481.17
nfb-onf,2017-2018,10950.00,11288.48
nfb-onf,2018-2019,12589.77,12810.48
nserc-crsng,2017-2018,88367.13,91098.65
nserc-crsng,2018-2019,88367.13,90060.52
nserc-crsng,2019-2020,23268.96,22875.84
nserc-crsng,2020-2021,90791.58,86462.70
nserc-crsng,2022-2023,92683.00,82933.14
osgg-bsgg,2017-2018,43260.92,44598.16
osgg-bsgg,2018-2019,52361.74,53279.68
osgg-bsgg,2019-2020,59226.04,58526.90
osgg-bsgg,2020-2021,44421.52,42303.53
osgg-bsgg,2021-2022,44421.52,41299.83
psc-cfp,2017-2018,90284.25,93075.03
psc-cfp,2018-2019,90284.25,92014.38
psc-cfp,2019-2020,92224.30,91488.63
psc-cfp,2020-2021,92658.89,88240.98
psc-cfp,2021-2022,119673.52,110967.13
tc,2017-2018,74347.01,76604.64
tc,2018-2019,429010.00,437116.46
tc,2019-2020,298975.05,297093.61
tc,2020-2021,176638.81,168449.50
tc,2021-2022,176238.33,163631.34
tc,2022-2023,142078.51,127017.22
vac-acc,2017-2018,305855.42,315207.96
vac-acc,2018-2019,219326.58,223529.57
vac-acc,2019-2020,300236.39,297367.47
vac-acc,2020-2021,270826.00,257581.09
vac-acc,2021-2022,236620.81,219992.44
